CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score
16614.0,183,1,506.19,1,1,2,112
14014.0,78,1,505.18,2,1,2,212
15081.0,23,5,504.8,3,4,2,342
12991.0,24,2,503.76,3,2,2,322
17630.0,170,2,503.6,1,2,2,122
16863.0,32,2,502.8,3,2,2,322
15006.0,52,1,502.09,2,1,2,212
13865.0,59,4,501.56,2,3,2,232
15881.0,313,5,501.39,1,4,2,142
13116.0,139,1,501.14,2,1,2,212
13247.0,18,4,501.12,4,3,2,432
16616.0,16,2,500.42,4,2,2,422
15389.0,173,1,500.0,1,1,2,112
14958.0,148,3,499.68,1,3,2,132
14077.0,41,5,499.42,3,4,2,342
15193.0,61,1,499.32,2,1,2,212
14681.0,72,3,498.95,2,3,2,232
16488.0,34,3,498.8,3,3,2,332
15142.0,47,1,498.74,3,1,2,312
17053.0,131,1,498.48,2,1,2,212
17298.0,102,2,498.42,2,2,2,222
16820.0,96,1,497.61,2,1,2,212
17495.0,8,2,497.56,4,2,2,422
16368.0,3,2,497.43,4,2,2,422
15300.0,65,1,496.44,2,1,2,212
15018.0,39,3,496.21,3,3,2,332
17374.0,219,2,495.77,1,2,2,122
15448.0,313,1,494.64,1,1,2,112
16352.0,18,2,494.44,4,2,2,422
17333.0,86,1,494.25,2,1,2,212
12763.0,139,2,494.08,2,2,2,222
15877.0,2,2,493.28,4,2,2,422
13176.0,47,1,492.84,3,1,2,312
14270.0,332,1,492.65,1,1,2,112
15507.0,172,1,492.36,1,1,2,112
13732.0,29,1,491.86,3,1,2,312
14236.0,81,2,490.86,2,2,2,222
15000.0,48,1,490.52,3,1,2,312
14416.0,23,2,490.22,3,2,2,322
18074.0,374,1,489.6,1,1,2,112
12809.0,178,1,489.31,1,1,2,112
17361.0,50,3,488.2,3,3,2,332
14396.0,66,2,487.99,2,2,2,222
15165.0,374,1,487.75,1,1,2,112
16643.0,246,1,487.51,1,1,2,112
13338.0,158,1,487.02,1,1,2,112
13675.0,152,2,486.82,1,2,2,122
17453.0,18,2,486.72,4,2,2,422
15287.0,23,2,486.69,3,2,2,322
13153.0,6,1,486.22,4,1,2,412
12639.0,239,1,486.1,1,1,2,112
15109.0,246,1,484.95,1,1,2,112
16999.0,24,2,484.82,3,2,2,322
16504.0,26,1,484.38,3,1,2,312
16518.0,62,2,484.32,2,2,2,222
14130.0,320,1,483.86,1,1,2,112
13531.0,206,2,483.8,1,2,2,122
12808.0,37,3,483.65,3,3,2,332
14147.0,79,2,483.4,2,2,2,222
17555.0,20,2,483.26,3,2,2,322
14450.0,181,3,483.25,1,3,2,132
16603.0,75,2,482.47,2,2,2,222
17950.0,73,3,482.2,2,3,2,232
12504.0,19,2,482.05,3,2,2,322
16693.0,69,2,482.01,2,2,2,222
18216.0,32,1,481.75,3,1,2,312
15091.0,68,1,480.71,2,1,2,212
16812.0,361,1,479.35,1,1,2,112
16008.0,24,3,478.78,3,3,2,332
15589.0,256,3,478.53,1,3,2,132
16768.0,48,3,478.09,3,3,2,332
12644.0,130,1,477.91,2,1,2,212
13092.0,71,5,477.83,2,4,2,242
14320.0,207,2,477.79,1,2,2,122
12447.0,244,1,476.49,1,1,2,112
18176.0,359,1,476.35,1,1,2,112
14853.0,25,2,475.8,3,2,2,322
14497.0,310,1,475.37,1,1,2,112
15780.0,184,3,475.28,1,3,2,132
15349.0,159,2,473.81,1,2,2,122
15557.0,29,1,473.65,3,1,2,312
16374.0,67,2,473.03,2,2,2,222
14013.0,111,3,473.02,2,3,2,232
16038.0,8,3,471.78,4,3,2,432
17964.0,32,2,471.7,3,2,2,322
16885.0,16,3,471.51,4,3,2,432
13066.0,25,2,470.8,3,2,2,322
15963.0,20,2,470.76,3,2,2,322
14431.0,303,1,470.36,1,1,2,112
15471.0,3,1,469.48,4,1,2,412
15026.0,81,3,469.0,2,3,2,232
14896.0,205,2,468.77,1,2,2,122
13171.0,22,3,468.41,3,3,2,332
14335.0,17,2,468.26,4,2,2,422
14029.0,64,2,467.66,2,2,2,222
15468.0,52,2,467.51,2,2,2,222
13579.0,15,2,467.04,4,2,2,422
14205.0,17,2,466.7,4,2,2,422
13248.0,125,2,465.68,2,2,2,222
15036.0,73,3,465.55,2,3,2,232
17140.0,248,1,465.32,1,1,2,112
16742.0,47,1,464.9,3,1,2,312
13928.0,11,4,464.57,4,3,2,432
16586.0,249,1,463.95,1,1,2,112
14967.0,50,1,463.8,3,1,2,312
12787.0,10,3,463.66,4,3,2,432
17418.0,43,2,463.46,3,2,2,322
14489.0,208,1,463.38,1,1,2,112
12945.0,289,1,462.95,1,1,2,112
14331.0,125,2,462.66,2,2,2,222
14470.0,12,2,461.19,4,2,2,422
12391.0,22,1,460.89,3,1,2,312
16824.0,16,2,460.64,4,2,2,422
16805.0,174,2,460.59,1,2,2,122
12491.0,39,1,460.4,3,1,2,312
12355.0,215,1,459.4,1,1,2,112
16589.0,72,3,459.24,2,3,2,232
17880.0,365,1,458.92,1,1,2,112
15754.0,52,3,458.57,2,3,2,232
13506.0,317,2,458.52,1,2,2,122
17392.0,307,2,457.91,1,2,2,122
15092.0,216,2,457.81,1,2,2,122
15121.0,51,2,457.72,3,2,2,322
12375.0,11,2,457.5,4,2,2,422
13398.0,193,1,457.34,1,1,2,112
12564.0,262,1,456.9,1,1,2,112
12999.0,197,3,455.88,1,3,2,132
14513.0,101,3,455.59,2,3,2,232
15585.0,177,1,455.3,1,1,2,112
16529.0,191,1,455.25,1,1,2,112
13485.0,234,1,454.24,1,1,2,112
15475.0,78,1,454.11,2,1,2,212
17564.0,25,3,454.01,3,3,2,332
18158.0,10,2,453.4,4,2,2,422
12729.0,114,1,453.01,2,1,2,212
18071.0,258,2,453.0,1,2,2,122
14184.0,67,1,452.89,2,1,2,212
12591.0,318,1,452.85,1,1,2,112
12970.0,8,4,452.24,4,3,2,432
16574.0,72,1,451.44,2,1,2,212
15802.0,143,1,451.42,1,1,2,112
14173.0,11,4,450.84,4,3,2,432
17040.0,138,1,449.73,2,1,2,212
13489.0,106,4,449.52,2,3,2,232
12448.0,45,1,449.45,3,1,2,312
15739.0,67,1,449.12,2,1,2,212
17579.0,5,3,448.9,4,3,2,432
14780.0,55,2,447.68,2,2,2,222
15646.0,158,3,447.64,1,3,2,132
15456.0,284,3,447.22,1,3,2,132
15368.0,22,1,446.94,3,1,2,312
15889.0,157,2,446.87,1,2,2,122
14149.0,221,1,446.62,1,1,2,112
17370.0,73,4,446.18,2,3,2,232
17190.0,59,2,444.74,2,2,2,222
18006.0,24,1,444.68,3,1,2,312
14638.0,51,1,443.6,3,1,2,312
16404.0,71,1,443.05,2,1,2,212
18222.0,93,1,443.0,2,1,2,212
14093.0,13,1,442.85,4,1,2,412
12579.0,79,1,440.42,2,1,2,212
14022.0,226,1,440.0,1,1,2,112
18233.0,326,1,440.0,1,1,2,112
15524.0,25,1,440.0,3,1,2,312
13954.0,2,2,439.92,4,2,2,422
16025.0,30,1,439.66,3,1,2,312
13359.0,64,1,439.56,2,1,2,212
16968.0,5,2,439.43,4,2,2,422
13358.0,269,1,439.03,1,1,2,112
14272.0,74,2,437.96,2,2,2,222
12552.0,39,2,437.82,3,2,2,322
16034.0,197,3,437.7000000000001,1,3,2,132
12592.0,93,2,437.6,2,2,2,222
15553.0,61,1,437.23,2,1,2,212
16084.0,300,1,436.18,1,1,2,112
15551.0,37,1,436.06,3,1,2,312
16948.0,139,3,435.02,2,3,2,232
14910.0,3,4,434.35,4,3,2,432
14460.0,111,3,434.34,2,3,2,232
12493.0,166,2,433.74,1,2,2,122
17035.0,246,2,433.53,1,2,2,122
14157.0,20,2,432.88,3,2,2,322
16236.0,79,1,432.2,2,1,2,212
16881.0,67,1,432.0,2,1,2,212
15976.0,166,2,430.94,1,2,2,122
18106.0,330,1,430.7,1,1,2,112
12452.0,17,2,430.57,4,2,2,422
13245.0,51,1,430.5,3,1,2,312
12795.0,19,1,430.48,3,1,2,312
12827.0,6,3,430.15,4,3,2,432
14998.0,171,2,429.87,1,2,2,122
16884.0,38,2,429.84,3,2,2,322
15450.0,31,1,429.84,3,1,2,312
15230.0,240,2,429.6,1,2,2,122
15957.0,32,1,428.89,3,1,2,312
13602.0,65,1,428.89,2,1,2,212
16324.0,129,3,428.68,2,3,2,232
17869.0,108,5,428.18,2,4,2,242
15360.0,40,1,427.93,3,1,2,312
12725.0,372,1,427.8,1,1,2,112
12403.0,50,1,427.7,3,1,2,312
12740.0,64,1,427.6,2,1,2,212
12802.0,187,1,427.58,1,1,2,112
15994.0,55,1,427.07,2,1,2,212
17223.0,311,2,426.79,1,2,2,122
15930.0,68,1,426.63,2,1,2,212
14288.0,214,1,426.6,1,1,2,112
15639.0,135,1,425.32,2,1,2,212
16780.0,101,2,425.19,2,2,2,222
17134.0,107,2,425.0,2,2,2,222
17371.0,18,3,423.89,4,3,2,432
13140.0,109,3,423.72,2,3,2,232
16119.0,9,2,423.36,4,2,2,422
15012.0,54,2,423.04,2,2,2,222
18034.0,22,2,422.88,3,2,2,322
17525.0,360,1,422.7,1,1,2,112
13473.0,61,2,422.64,2,2,2,222
16689.0,76,2,422.6,2,2,2,222
18240.0,47,1,422.58,3,1,2,312
17232.0,3,2,421.52,4,2,2,422
14757.0,76,1,420.5,2,1,2,212
15206.0,11,4,420.3,4,3,2,432
14124.0,85,1,419.58,2,1,2,212
15361.0,362,1,418.92,1,1,2,112
15967.0,24,2,418.83,3,2,2,322
12593.0,109,3,418.1,2,3,2,232
17701.0,253,1,417.95,1,1,2,112
16629.0,74,2,417.73,2,2,2,222
13615.0,319,1,417.69,1,1,2,112
16737.0,54,1,417.6,2,1,2,212
12833.0,146,1,417.38,1,1,2,112
18001.0,13,2,417.23,4,2,2,422
13166.0,284,1,417.2,1,1,2,112
16816.0,104,4,417.06,2,3,2,232
13889.0,93,1,416.9,2,1,2,212
15935.0,240,2,416.86,1,2,2,122
16957.0,240,2,416.64,1,2,2,122
13085.0,158,2,416.08,1,2,2,122
14139.0,47,1,415.82,3,1,2,312
15803.0,52,1,415.82,2,1,2,212
12930.0,79,2,415.8,2,2,2,222
12580.0,247,1,415.7,1,1,2,112
15725.0,16,1,415.25,4,1,2,412
14333.0,68,1,415.2,2,1,2,212
16795.0,366,1,414.88,1,1,2,112
12993.0,24,4,414.76,3,3,2,332
16239.0,57,2,414.2,2,2,2,222
17483.0,66,3,414.04,2,3,2,232
17052.0,29,1,413.75,3,1,2,312
13974.0,50,1,413.59,3,1,2,312
16834.0,228,1,413.46,1,1,2,112
14620.0,206,2,412.78,1,2,2,122
13827.0,58,3,412.05,2,3,2,232
15523.0,85,1,412.01,2,1,2,212
16272.0,117,1,411.7,2,1,2,212
17913.0,59,2,411.6,2,2,2,222
14670.0,281,2,411.53,1,2,2,122
15186.0,15,2,411.41,4,2,2,422
15099.0,85,1,410.48,2,1,2,212
15695.0,267,2,409.98,1,2,2,122
14048.0,306,1,409.93,1,1,2,112
14348.0,261,1,409.57,1,1,2,112
12990.0,32,3,409.5,3,3,2,332
15225.0,235,1,409.4,1,1,2,112
16243.0,34,2,409.1,3,2,2,322
16018.0,40,2,408.9,3,2,2,322
15269.0,24,1,408.8,3,1,2,312
16399.0,20,2,408.57,3,2,2,322
17931.0,135,2,408.36,2,2,2,222
16010.0,246,3,407.5,1,3,2,132
15184.0,30,2,406.76,3,2,2,322
15127.0,66,1,406.53,2,1,2,212
16947.0,236,1,406.48,1,1,2,112
15342.0,130,1,406.09,2,1,2,212
14616.0,243,3,406.08,1,3,2,132
16204.0,24,1,405.71,3,1,2,312
18036.0,33,3,405.62,3,3,2,332
12922.0,162,1,405.38,1,1,2,112
17379.0,12,1,404.66,4,1,2,412
15938.0,113,5,404.58,2,4,2,242
16319.0,218,1,404.4,1,1,2,112
16484.0,174,2,404.3,1,2,2,122
12498.0,22,3,403.7,3,3,2,332
17431.0,314,1,403.3,1,1,2,112
15221.0,367,1,403.25,1,1,2,112
12386.0,338,2,401.9,1,2,2,122
15158.0,46,1,401.4,3,1,2,312
16500.0,5,6,400.86,4,4,2,442
16198.0,76,1,400.68,2,1,2,212
12792.0,257,1,400.54,1,1,2,112
17375.0,200,3,400.1,1,3,2,132
18164.0,38,1,399.65,3,1,2,312
13255.0,10,2,399.51,4,2,2,422
18154.0,4,2,399.19,4,2,2,422
15522.0,33,2,398.84,3,2,2,322
17830.0,2,3,398.7,4,3,2,432
12508.0,27,2,398.27,3,2,2,322
13352.0,61,1,397.98,2,1,2,212
15429.0,27,2,397.35,3,2,2,322
17926.0,134,2,397.29,2,2,2,222
12824.0,60,1,397.12,2,1,2,212
13594.0,53,1,396.97,2,1,2,212
13673.0,19,2,396.92,3,2,2,322
17486.0,262,1,396.87,1,1,2,112
15883.0,3,2,396.48,4,2,2,422
18067.0,41,1,396.33,3,1,2,312
16354.0,64,2,395.8,2,2,2,222
17603.0,79,1,394.72,2,1,2,212
14619.0,246,1,394.44,1,1,2,112
16207.0,26,1,394.38,3,1,2,312
15386.0,187,1,394.14,1,1,2,112
15264.0,65,1,393.74,2,1,2,212
15345.0,46,1,393.54,3,1,2,312
17226.0,309,1,393.49,1,1,2,112
14600.0,306,1,393.33,1,1,2,112
15837.0,65,1,391.98,2,1,2,212
16917.0,277,1,391.52,1,1,2,112
12982.0,243,1,390.54,1,1,2,112
17614.0,58,1,390.07,2,1,2,212
17936.0,6,1,389.84,4,1,2,412
18024.0,153,2,389.78,1,2,2,122
14752.0,44,1,389.64,3,1,2,312
13873.0,120,3,389.6,2,3,2,232
13345.0,288,1,389.5,1,1,2,112
16250.0,262,2,389.44,1,2,2,122
15847.0,39,2,389.27,3,2,2,322
12690.0,206,1,389.01,1,1,2,112
17595.0,13,2,388.79,4,2,2,422
15592.0,47,1,388.58,3,1,2,312
13899.0,17,2,388.52,4,2,2,422
13856.0,169,3,388.5,1,3,2,132
17438.0,254,1,388.45,1,1,2,112
16776.0,61,1,388.28,2,1,2,212
14538.0,65,2,388.25,2,2,2,222
17357.0,25,2,388.14,3,2,2,322
17817.0,5,3,387.68,4,3,2,432
14420.0,100,1,387.52,2,1,2,212
17508.0,281,1,387.31,1,1,2,112
14114.0,274,2,386.53,1,2,2,122
15664.0,51,1,386.43,3,1,2,312
14779.0,281,3,386.15,1,3,2,132
13821.0,145,2,385.64,1,2,2,122
17711.0,11,2,385.1,4,2,2,422
13919.0,60,2,384.81,2,2,2,222
13833.0,160,1,384.8,1,1,2,112
17250.0,4,2,384.52,4,2,2,422
17189.0,107,2,384.4,2,2,2,222
17205.0,54,1,384.08,2,1,2,212
16982.0,61,1,384.06,2,1,2,212
15048.0,66,4,384.05,2,3,2,232
12733.0,235,1,383.95,1,1,2,112
12515.0,354,1,383.7,1,1,2,112
15440.0,55,3,383.68,2,3,2,232
14304.0,223,1,383.45,1,1,2,112
15424.0,255,2,383.34,1,2,2,122
12832.0,33,2,383.03,3,2,2,322
13817.0,30,2,382.98,3,2,2,322
18181.0,25,1,382.8,3,1,2,312
17239.0,313,1,382.5,1,1,2,112
13657.0,11,2,382.14,4,2,2,422
17999.0,38,2,382.06,3,2,2,322
15090.0,309,1,381.32,1,1,2,112
16441.0,68,2,381.2,2,2,2,222
12871.0,85,2,380.64,2,2,2,222
17573.0,30,3,380.6,3,3,2,332
16930.0,27,3,380.55,3,3,2,332
17138.0,276,1,380.5,1,1,2,112
12890.0,25,1,380.47,3,1,2,312
16769.0,261,1,380.39,1,1,2,112
17031.0,12,2,380.35,4,2,2,422
14731.0,48,3,380.02,3,3,2,332
14594.0,8,2,379.83,4,2,2,422
16552.0,243,2,379.73,1,2,2,122
13589.0,15,2,379.65,4,2,2,422
13656.0,165,2,379.65,1,2,2,122
17878.0,44,1,379.45,3,1,2,312
15885.0,93,3,379.35,2,3,2,232
16909.0,73,1,379.14,2,1,2,212
13372.0,90,1,378.64,2,1,2,212
17078.0,37,2,378.2,3,2,2,322
17736.0,10,3,377.44,4,3,2,432
15025.0,34,1,377.01,3,1,2,312
17489.0,59,2,376.64,2,2,2,222
13936.0,180,1,376.58,1,1,2,112
16858.0,369,1,375.69,1,1,2,112
14448.0,10,2,375.35,4,2,2,422
14079.0,125,1,375.1,2,1,2,212
16147.0,134,1,375.0,2,1,2,212
14067.0,64,2,374.7,2,2,2,222
17492.0,249,1,374.57,1,1,2,112
12873.0,283,1,374.0,1,1,2,112
13351.0,67,1,373.94,2,1,2,212
13569.0,18,2,373.75,4,2,2,422
16321.0,73,5,373.65,2,4,2,242
16903.0,30,1,373.24,3,1,2,312
12895.0,43,2,372.8,3,2,2,322
12544.0,37,1,372.7,3,1,2,312
12981.0,30,2,372.22,3,2,2,322
16065.0,366,1,372.09,1,1,2,112
13300.0,170,1,371.89,1,1,2,112
17765.0,159,3,371.88,1,3,2,132
14690.0,45,2,371.7,3,2,2,322
18155.0,76,3,371.62,2,3,2,232
15472.0,114,1,371.56,2,1,2,212
14950.0,20,1,371.2,3,1,2,312
15975.0,85,1,371.01,2,1,2,212
15063.0,214,1,370.8,1,1,2,112
16343.0,17,2,370.48,4,2,2,422
15922.0,374,1,369.5,1,1,2,112
16758.0,66,1,369.34,2,1,2,212
14888.0,208,1,369.2,1,1,2,112
16372.0,34,2,367.93,3,2,2,322
17911.0,10,1,366.23,4,1,2,412
17358.0,304,2,365.85,1,2,2,122
17432.0,19,2,365.76,3,2,2,322
16499.0,361,2,365.45,1,2,2,122
16202.0,361,1,365.27,1,1,2,112
14886.0,253,1,364.8,1,1,2,112
15949.0,17,2,364.72,4,2,2,422
12373.0,312,1,364.6,1,1,2,112
15343.0,88,1,364.5,2,1,2,212
14528.0,38,1,364.22,3,1,2,312
12538.0,30,1,363.95,3,1,2,312
17330.0,23,2,363.9,3,2,2,322
15901.0,17,3,363.88,4,3,2,432
14171.0,99,1,363.79,2,1,2,212
16509.0,297,1,363.7,1,1,2,112
12915.0,149,2,363.65,1,2,2,122
18056.0,289,1,363.65,1,1,2,112
16485.0,78,1,363.65,2,1,2,212
14932.0,366,1,363.53,1,1,2,112
14427.0,51,2,363.34,3,2,2,322
16378.0,248,3,362.95,1,3,2,132
16052.0,55,1,362.06,2,1,2,212
13844.0,12,1,361.62,4,1,2,412
16305.0,139,1,361.22,2,1,2,212
13291.0,156,1,361.11,1,1,2,112
15872.0,15,2,360.93,4,2,2,422
16595.0,62,1,360.16,2,1,2,212
13780.0,8,2,360.01,4,2,2,422
13298.0,2,1,360.0,4,1,2,412
15120.0,134,1,358.82,2,1,2,212
17948.0,148,1,358.56,1,1,2,112
16823.0,228,1,358.38,1,1,2,112
13228.0,82,1,358.0,2,1,2,212
13976.0,207,1,357.98,1,1,2,112
16274.0,374,1,357.95,1,1,2,112
17025.0,61,3,357.77,2,3,2,232
16971.0,39,1,357.21,3,1,2,312
18040.0,20,2,357.2,3,2,2,322
13453.0,166,2,356.98,1,2,2,122
14500.0,89,3,356.85,2,3,2,232
15713.0,144,2,356.7,1,2,2,122
15247.0,123,1,356.0,2,1,2,212
14537.0,58,1,355.56,2,1,2,212
15840.0,59,2,355.56,2,2,2,222
12617.0,30,1,355.53000000000003,3,1,2,312
17742.0,114,2,355.11,2,2,2,222
13642.0,216,1,354.8,1,1,2,112
17222.0,66,1,354.15,2,1,2,212
12888.0,215,2,354.12,1,2,2,122
12845.0,268,4,354.09000000000003,1,3,2,132
15870.0,33,1,354.09000000000003,3,1,2,312
12715.0,107,1,353.86,2,1,2,212
17252.0,117,2,353.86,2,2,2,222
13173.0,5,2,353.65000000000003,4,2,2,422
13210.0,94,1,353.48,2,1,2,212
13343.0,178,1,353.43,1,1,2,112
14804.0,9,1,353.27,4,1,2,412
17976.0,373,1,353.19,1,1,2,112
15678.0,53,1,352.7,2,1,2,212
18112.0,13,2,352.69,4,2,2,422
15334.0,157,3,351.67,1,3,2,132
12566.0,87,1,351.65,2,1,2,212
15789.0,359,1,351.3,1,1,2,112
13923.0,54,1,351.13,2,1,2,212
15900.0,24,1,351.11,3,1,2,312
13332.0,15,1,350.9,4,1,2,412
13740.0,241,1,350.75,1,1,2,112
17835.0,3,3,350.64,4,3,2,432
17795.0,180,2,350.39,1,2,2,122
13108.0,373,1,350.06,1,1,2,112
12532.0,31,1,349.83,3,1,2,312
13670.0,76,1,349.7,2,1,2,212
13887.0,205,1,349.55,1,1,2,112
18250.0,311,1,349.27,1,1,2,112
15405.0,190,1,349.1,1,1,2,112
13927.0,75,1,348.99,2,1,2,212
13790.0,5,1,348.8,4,1,2,412
18127.0,20,3,348.73,3,3,2,332
12527.0,82,3,348.71,2,3,2,232
15579.0,69,2,348.6,2,2,2,222
16159.0,282,1,348.2,1,1,2,112
13052.0,213,1,348.15,1,1,2,112
14379.0,45,2,348.1,3,2,2,322
13497.0,283,2,348.05,1,2,2,122
17668.0,2,2,347.75,4,2,2,422
13062.0,192,1,346.98,1,1,2,112
13649.0,257,2,346.6,1,2,2,122
16423.0,25,1,346.12,3,1,2,312
13091.0,29,1,345.82,3,1,2,312
15781.0,26,3,345.46,3,3,2,332
17123.0,162,1,345.3,1,1,2,112
13774.0,82,1,345.0,2,1,2,212
14633.0,267,1,344.9,1,1,2,112
16978.0,78,1,344.33,2,1,2,212
17569.0,333,1,344.14,1,1,2,112
13068.0,11,2,344.0,4,2,2,422
15047.0,270,1,343.62,1,1,2,112
15520.0,2,1,343.5,4,1,2,412
18081.0,37,3,343.45,3,3,2,332
15880.0,370,1,343.28,1,1,2,112
12875.0,144,2,343.23,1,2,2,122
17201.0,54,1,342.63,2,1,2,212
16851.0,5,3,342.45,4,3,2,432
16826.0,52,1,341.7,2,1,2,212
13347.0,71,1,341.36,2,1,2,212
17917.0,46,3,341.28,3,3,2,332
14491.0,176,2,340.93,1,2,2,122
12519.0,64,1,340.84,2,1,2,212
15115.0,19,1,340.11,3,1,2,312
13737.0,201,1,339.6,1,1,2,112
17045.0,114,3,339.44,2,3,2,232
16545.0,165,1,339.3,1,1,2,112
17697.0,237,1,338.95,1,1,2,112
17839.0,43,1,338.8,3,1,2,312
16183.0,68,1,338.71000000000004,2,1,2,212
15652.0,92,1,337.74,2,1,2,212
15942.0,134,1,337.44,2,1,2,212
13930.0,58,2,337.34,2,2,2,222
17973.0,52,1,337.04,2,1,2,212
16105.0,249,1,336.96,1,1,2,112
17914.0,4,1,336.43,4,1,2,412
17384.0,20,2,336.4,3,2,2,322
15619.0,11,1,336.4,4,1,2,412
14954.0,13,1,336.17,4,1,2,412
18078.0,218,2,336.13,1,2,2,122
15921.0,173,1,336.03000000000003,1,1,2,112
18276.0,44,1,335.86,3,1,2,312
14196.0,107,1,335.52,2,1,2,212
16063.0,261,1,335.32,1,1,2,112
17221.0,8,2,335.13,4,2,2,422
12489.0,337,1,334.93,1,1,2,112
14988.0,212,1,334.54,1,1,2,112
15466.0,86,1,334.53,2,1,2,212
12350.0,311,1,334.4,1,1,2,112
15918.0,191,2,334.23,1,2,2,122
14264.0,155,2,333.97,1,2,2,122
13216.0,268,1,333.74,1,1,2,112
13727.0,29,2,333.48,3,2,2,322
16625.0,275,1,333.08,1,1,2,112
14902.0,26,1,332.66,3,1,2,312
13904.0,38,2,332.64,3,2,2,322
16850.0,334,1,332.41,1,1,2,112
16803.0,66,1,332.3,2,1,2,212
16177.0,51,1,331.95,3,1,2,312
16030.0,310,1,331.24,1,1,2,112
15210.0,226,1,331.18,1,1,2,112
16478.0,26,3,331.0,3,3,2,332
12891.0,186,3,331.0,1,3,2,132
17862.0,324,1,330.9,1,1,2,112
15714.0,12,2,330.88,4,2,2,422
13706.0,303,1,330.79,1,1,2,112
14517.0,34,2,330.45,3,2,2,322
15130.0,170,1,330.11,1,1,2,112
16593.0,51,3,330.03,3,3,2,332
12953.0,10,1,329.85,4,1,2,412
14716.0,44,2,329.68,3,2,2,322
17866.0,143,1,329.65,1,1,2,112
17615.0,131,3,329.6,2,3,2,232
13239.0,262,1,329.56,1,1,2,112
17154.0,76,1,329.34,2,1,2,212
15153.0,32,1,329.25,3,1,2,312
14012.0,278,1,328.8,1,1,2,112
16855.0,24,2,328.4,3,2,2,322
15213.0,319,2,328.35,1,2,2,122
14747.0,250,1,328.2,1,1,2,112
14206.0,240,1,328.16,1,1,2,112
16318.0,36,1,328.15,3,1,2,312
15314.0,200,1,327.97,1,1,2,112
14024.0,122,2,327.7,2,2,2,222
16366.0,19,1,327.3,3,1,2,312
14870.0,262,1,327.25,1,1,2,112
16322.0,2,2,326.75,4,2,2,422
14987.0,16,2,326.4,4,2,2,422
17715.0,201,1,326.4,1,1,2,112
16071.0,45,1,326.24,3,1,2,312
15363.0,373,1,326.0,1,1,2,112
12844.0,30,2,325.96,3,2,2,322
16830.0,39,1,325.91,3,1,2,312
14850.0,312,1,325.75,1,1,2,112
15944.0,277,1,325.1,1,1,2,112
12790.0,193,1,324.92,1,1,2,112
13801.0,67,1,324.8,2,1,2,212
15597.0,36,1,324.57,3,1,2,312
16685.0,62,2,324.24,2,2,2,222
18261.0,44,2,324.24,3,2,2,322
14555.0,58,2,324.14,2,2,2,222
15675.0,82,3,323.69,2,3,2,232
17793.0,26,1,323.04,3,1,2,312
16739.0,177,1,323.0,1,1,2,112
13955.0,155,2,322.96,1,2,2,122
16627.0,80,1,322.8,2,1,2,212
16342.0,76,4,322.41,2,3,2,232
15224.0,359,2,322.08,1,2,2,122
14424.0,18,1,322.08,4,1,2,412
14484.0,51,1,321.92,3,1,2,312
14823.0,181,3,321.43,1,3,2,132
15236.0,299,1,321.05,1,1,2,112
18117.0,26,1,320.72,3,1,2,312
16096.0,265,1,320.62,1,1,2,112
14622.0,185,1,320.58,1,1,2,112
13986.0,18,1,320.46,4,1,2,412
16674.0,55,2,319.61,2,2,2,222
15107.0,312,6,319.5,1,4,2,142
16967.0,190,1,319.02,1,1,2,112
17157.0,8,2,319.0,4,2,2,422
17229.0,97,2,318.76,2,2,2,222
17248.0,121,1,318.65,2,1,2,212
14703.0,15,1,318.17,4,1,2,412
12648.0,155,1,318.05,1,1,2,112
18066.0,76,1,318.0,2,1,2,212
17172.0,79,1,317.76,2,1,2,212
17267.0,128,2,317.62,2,2,2,222
15101.0,9,2,317.53000000000003,4,2,2,422
16386.0,29,2,317.2,3,2,2,322
15257.0,284,1,317.15,1,1,2,112
15385.0,41,1,316.88,3,1,2,312
15243.0,75,1,316.68,2,1,2,212
16761.0,97,1,316.62,2,1,2,212
15204.0,358,1,316.58,1,1,2,112
17458.0,16,1,316.5,4,1,2,412
13494.0,312,1,316.26,1,1,2,112
14479.0,254,2,316.25,1,2,2,122
16473.0,165,3,316.11,1,3,2,132
12614.0,278,1,315.6,1,1,2,112
16091.0,155,2,315.06,1,2,2,122
15766.0,65,1,315.06,2,1,2,212
17237.0,12,2,314.69,4,2,2,422
16193.0,237,1,314.45,1,1,2,112
12650.0,4,1,314.44,4,1,2,412
16227.0,226,1,314.22,1,1,2,112
15970.0,304,1,314.1,1,1,2,112
13484.0,242,1,313.8,1,1,2,112
16582.0,114,1,313.62,2,1,2,212
14729.0,374,1,313.49,1,1,2,112
13845.0,65,1,312.98,2,1,2,212
15318.0,4,1,312.62,4,1,2,412
12834.0,283,1,312.38,1,1,2,112
17362.0,240,2,312.23,1,2,2,122
17070.0,115,1,312.14,2,1,2,212
12785.0,365,1,311.95,1,1,2,112
16450.0,150,1,311.92,1,1,2,112
14142.0,374,1,311.81,1,1,2,112
15326.0,334,1,311.71,1,1,2,112
14951.0,80,1,311.69,2,1,2,212
14327.0,164,1,311.65,1,1,2,112
12852.0,295,1,311.55,1,1,2,112
13990.0,214,1,311.3,1,1,2,112
17854.0,186,2,311.26,1,2,2,122
16781.0,373,1,311.25,1,1,2,112
13897.0,51,1,311.16,3,1,2,312
17912.0,311,5,311.01,1,4,2,142
